Year,Chart,Artist,Song,Genre Combined,Genre 1,Genre 2,Genre 3,Word count,Unique Word Count,Cluster k3,Cluster k4,Cluster k5
2016,23,Shawn Mendes,Stitches,canadian pop dance pop pop,canadian pop, dance pop, pop,399,107,2,0,2
2016,24,Drake,Hotline Bling,canadian hip hop canadian pop hip hop,canadian hip hop, canadian pop, hip hop,455,123,2,0,2
2016,25,Major Lazer featuring Justin Bieber and Mo,Cold Water,,,,,289,95,0,0,1
2016,26,Adele,Send My Love (To Your New Lover),british soul pop pop soul,british soul, pop, pop soul,462,96,2,0,2
2016,27,The Chainsmokers featuring Rozes,Roses,electropop indie poptimism pop edm,electropop, indie poptimism, pop edm,328,199,2,0,1
2016,28,Shawn Mendes,Treat You Better,canadian pop dance pop pop,canadian pop, dance pop, pop,306,92,0,0,1
2016,29,Drake featuring Rihanna,Too Good,,,,,337,112,0,0,1
2016,30,Future featuring The Weeknd,Low Life,,,,,950,237,1,1,0
2016,31,Justin Bieber,What Do You Mean?,canadian pop pop,canadian pop, pop,,531,94,2,3,2
2016,32,The Weeknd,The Hills,canadian contemporary r&b canadian pop pop,canadian contemporary r&b, canadian pop, pop,493,123,2,3,2
2016,33,Pink,Just Like Fire,,,,,542,131,2,3,2
2016,34,DRAM featuring Lil Yachty,Broccoli,pop rap rap underground hip hop,pop rap, rap, underground hip hop,669,253,1,3,3
2016,35,Bryson Tiller,Don't,kentucky hip hop pop r&b,kentucky hip hop, pop, r&b,435,184,2,0,2
2016,36,Ariana Grande,Dangerous Woman,dance pop pop,dance pop, pop,,481,107,2,3,2
2016,37,Drake and Future,Jumpman,atl hip hop rap southern hip hop,atl hip hop, rap, southern hip hop,536,216,2,3,2
2016,38,Gnash featuring Olivia O'Brien,"I Hate U, I Love U",pop,pop,,,606,181,2,3,3
2016,39,Alessia Cara,Here,canadian contemporary r&b canadian pop dance pop,canadian contemporary r&b, canadian pop, dance pop,540,198,2,3,2
2016,40,Selena Gomez,Same Old Love,dance pop pop post-teen pop,dance pop, pop, post-teen pop,454,92,2,0,2
2016,41,Drake,Controlla,canadian hip hop canadian pop hip hop,canadian hip hop, canadian pop, hip hop,462,162,2,3,2
2016,42,Meghan Trainor featuring John Legend,Like I'm Gonna Lose You,canadian contemporary country contemporary country country pop,canadian contemporary country, contemporary country, country pop,446,123,2,0,2
2016,43,Charlie Puth,One Call Away,dance pop pop viral pop,dance pop, pop, viral pop,269,89,0,2,1
2016,44,James Bay,Let It Go,neo mellow pop pop rock,neo mellow, pop, pop rock,332,123,0,0,1
2016,45,Meghan Trainor,No,dance pop hip pop pop,dance pop, hip pop, pop,720,120,1,3,3
2016,46,Zara Larsson and MNEK,Never Forget You,dance pop edm electropop,dance pop, edm, electropop,563,124,2,3,2
2016,47,DJ Snake featuring Justin Bieber,Let Me Love You,,,,,442,87,2,0,2
2016,48,Kent Jones,Don't Mind,miami hip hop viral trap,miami hip hop, viral trap,,599,130,2,3,3
2016,49,Florida Georgia Line,H.O.L.Y.,contemporary country country country pop,contemporary country, country, country pop,315,113,0,0,1
2016,50,Charlie Puth featuring Selena Gomez,We Don't Talk Anymore,dance pop pop viral pop,dance pop, pop, viral pop,563,121,2,3,2
2016,51,Ariana Grande,Into You,dance pop pop,dance pop, pop,,517,112,2,3,2
2016,52,Kiiara,Gold,alt z dance pop electropop,alt z, dance pop, electropop,611,61,2,3,3
2016,53,Bryson Tiller,Exchange,kentucky hip hop pop r&b,kentucky hip hop, pop, r&b,455,195,2,3,2
2016,54,Fetty Wap featuring Remy Boyz,679,dance pop new jersey rap pop,dance pop, new jersey rap, pop,613,213,2,3,3
2016,55,Jeremih,Oui,chicago rap dance pop pop,chicago rap, dance pop, pop,434,106,2,0,2
2016,56,Selena Gomez,Hands to Myself,dance pop pop post-teen pop,dance pop, pop, post-teen pop,356,92,2,0,1
2016,57,Kevin Gates,2 Phones,baton rouge rap pop rap rap,baton rouge rap, pop rap, rap,868,236,1,1,0
2016,58,The Weeknd featuring Daft Punk,Starboy,n/a,n/a,,,649,172,1,3,3
2016,59,DJ Khaled featuring Drake,For Free,hip hop miami hip hop pop rap,hip hop, miami hip hop, pop rap,529,191,2,3,2
2016,60,Flume featuring Kai,Never Be Like You,australian dance australian electropop australian indie,australian dance, australian electropop, australian indie,446,105,2,0,2
2016,61,The Weeknd,In the Night,canadian contemporary r&b canadian pop pop,canadian contemporary r&b, canadian pop, pop,433,101,2,0,2
2016,62,Meghan Trainor,Me Too,dance pop hip pop pop,dance pop, hip pop, pop,444,101,2,0,2
2016,63,Elle King,Ex's & Oh's,modern blues rock,modern blues rock,,,413,120,2,0,2
2016,64,Thomas Rhett,Die a Happy Man,contemporary country country country road,contemporary country, country, country road,336,135,0,0,1
2016,65,Post Malone,White Iverson,dfw rap melodic rap rap,dfw rap, melodic rap, rap,565,160,2,3,3
2016,66,Nick Jonas featuring Tove Lo,Close,dance pop edm pop,dance pop, edm, pop,525,118,2,3,2
2016,67,X Ambassadors,Unsteady,modern alternative rock modern rock pop,modern alternative rock, modern rock, pop,197,47,0,2,4
2016,68,"Lil Wayne, Wiz Khalifa and Imagine Dragons with Logic and Ty Dolla $ign featuring X Ambassadors",Sucker for Pain,modern alternative rock modern rock pop,modern alternative rock, modern rock, pop,691,235,1,3,3
2016,69,Yo Gotti featuring Nicki Minaj,Down in the DM,dirty south rap gangster rap hip hop,dirty south rap, gangster rap, hip hop,822,248,1,1,0
2016,70,Tory Lanez,Luv,canadian hip hop canadian trap melodic rap,canadian hip hop, canadian trap, melodic rap,527,102,2,3,2
2016,71,Beyonce,Sorry,dance pop pop r&b,dance pop, pop, r&b,504,150,2,3,2
2016,72,The Weeknd,Can't Feel My Face,canadian contemporary r&b canadian pop pop,canadian contemporary r&b, canadian pop, pop,554,69,2,3,2
2016,73,Coldplay,Hymn for the Weekend,permanent wave pop,permanent wave, pop,,392,91,2,0,2
2016,74,Tory Lanez,Say It,canadian hip hop canadian trap melodic rap,canadian hip hop, canadian trap, melodic rap,679,126,1,3,3
2016,75,Travis Scott,Antidote,rap slap house,rap, slap house,,613,178,2,3,3
2016,76,Ruth B,Lost Boy,alt z canadian contemporary r&b canadian pop,alt z, canadian contemporary r&b, canadian pop,414,134,2,0,2
2016,77,Ariana Grande featuring Nicki Minaj,Side to Side,dance pop pop,dance pop, pop,,602,157,2,3,3
2016,78,Daya,"Sit Still, Look Pretty",alt z dance pop edm,alt z, dance pop, edm,617,133,2,3,3
2016,79,Taylor Swift,Wildest Dreams,pop,pop,,,393,119,2,0,2
2016,80,DJ Snake featuring Bipolar Sunshine,Middle,,,,,219,97,0,2,4
2016,81,Ellie Goulding,On My Mind,dance pop edm electropop,dance pop, edm, electropop,571,105,2,3,2
2016,82,Drake featuring The Throne,Pop Style,cali rap viral rap,cali rap, viral rap,,451,187,2,0,2
2016,83,Adele,When We Were Young,british soul pop pop soul,british soul, pop, pop soul,412,124,2,0,2
2016,84,Daya,Hide Away,alt z dance pop edm,alt z, dance pop, edm,360,105,2,0,1
2016,85,Major Lazer and DJ Snake featuring Mo,Lean On,dance pop edm electronic trap,dance pop, edm, electronic trap,230,74,0,2,4
2016,86,Shawn Mendes and Camila Cabello,I Know What You Did Last Summer,canadian pop dance pop pop,canadian pop, dance pop, pop,854,107,1,1,0
2016,87,"Fat Joe, Remy Ma and Jay Z featuring French Montana and Infared",All the Way Up,bronx hip hop dance pop east coast hip hop,bronx hip hop, dance pop, east coast hip hop,1018,303,1,1,0
2016,88,Silento,Watch Me,chicago bop pinoy hip hop,chicago bop, pinoy hip hop,,449,28,2,0,2
2016,89,Chris Brown,Back to Sleep,dance pop r&b,dance pop, r&b,,581,136,2,3,3
2016,90,Usher featuring Young Thug,No Limit,atl hip hop contemporary r&b dance pop,atl hip hop, contemporary r&b, dance pop,624,198,1,3,3
2016,91,O.T. Genasis featuring Young Dolph,Cut It,gangster rap hip hop memphis hip hop,gangster rap, hip hop, memphis hip hop,769,208,1,1,3
2016,92,Kevin Gates,Really Really,baton rouge rap pop rap rap,baton rouge rap, pop rap, rap,684,250,1,3,3
2016,93,Fifth Harmony featuring Fetty Wap,All In My Head (Flex),dance pop new jersey rap pop,dance pop, new jersey rap, pop,557,123,2,3,2
2016,94,Hailee Steinfeld and Grey featuring Zedd,Starving,dance pop pop post-teen pop,dance pop, pop, post-teen pop,305,70,0,0,1
2016,95,Coldplay,Adventure of a Lifetime,permanent wave pop,permanent wave, pop,,291,95,0,0,1
2016,96,Tim McGraw,Humble and Kind,contemporary country country country road,contemporary country, country, country road,312,130,0,0,1
2016,97,Future,Wicked,atl hip hop rap southern hip hop,atl hip hop, rap, southern hip hop,397,149,2,0,2
2016,98,Desiigner,Tiimmy Turner,pop rap rap trap,pop rap, rap, trap,791,117,1,1,3
2016,99,Wiz Khalifa featuring Charlie Puth,See You Again,,,,,468,143,2,3,2
2016,100,One Direction,Perfect,boy band pop post-teen pop,boy band, pop, post-teen pop,490,123,2,3,2
2017,1,Ed Sheeran,Shape of You,pop uk pop,pop, uk pop,,712,141,1,3,3
2017,2,Luis Fonsi and Daddy Yankee featuring Justin Bieber,Despacito (Remix),latin pop puerto rican pop,latin pop, puerto rican pop,,509,226,2,3,2
2017,3,Bruno Mars,That's What I Like,dance pop pop,dance pop, pop,,607,154,2,3,3
2017,4,Kendrick Lamar,Humble,conscious hip hop hip hop rap,conscious hip hop, hip hop, rap,684,193,1,3,3
2017,5,The Chainsmokers and Coldplay,Something Just Like This,dance pop edm electropop,dance pop, edm, electropop,363,87,2,0,1
2017,6,Migos featuring Lil Uzi Vert,Bad and Boujee,atl hip hop hip hop pop rap,atl hip hop, hip hop, pop rap,1294,343,1,1,0
2017,7,The Chainsmokers featuring Halsey,Closer,chillwave shimmer pop,chillwave, shimmer pop,,387,108,2,0,1
2017,8,Sam Hunt,Body Like a Back Road,contemporary country country country pop,contemporary country, country, country pop,319,117,0,0,1
2017,9,Imagine Dragons,Believer,modern rock rock,modern rock, rock,,429,132,2,0,2
2017,10,Post Malone featuring Quavo,Congratulations,atl hip hop melodic rap rap,atl hip hop, melodic rap, rap,577,180,2,3,3
2017,11,James Arthur,Say You Won't Let Go,pop talent show uk pop,pop, talent show, uk pop,387,160,2,0,2
2017,12,"DJ Khaled featuring Justin Bieber, Quavo, Chance the Rapper and Lil Wayne",I'm the One,bachata,bachata,,,1028,224,1,1,0
2017,13,Lil Uzi Vert,XO Tour Llif3,melodic rap philly rap rap,melodic rap, philly rap, rap,512,169,2,3,2
2017,14,Future,Mask Off,atl hip hop rap southern hip hop,atl hip hop, rap, southern hip hop,552,184,2,3,2
2017,15,French Montana featuring Swae Lee,Unforgettable,melodic rap trap,melodic rap, trap,,552,170,2,3,2
2017,16,Bruno Mars,24K Magic,dance pop pop,dance pop, pop,,552,172,2,3,2
2017,17,Zedd and Alessia Cara,Stay,canadian contemporary r&b canadian pop dance pop,canadian contemporary r&b, canadian pop, dance pop,319,90,0,0,1
2017,18,DJ Khaled featuring Rihanna and Bryson Tiller,Wild Thoughts,bachata,bachata,,,495,169,2,3,2
2017,19,Rae Sremmurd featuring Gucci Mane,Black Beatles,hip hop melodic rap mississippi hip hop,hip hop, melodic rap, mississippi hip hop,615,237,1,3,3
2017,20,The Weeknd featuring Daft Punk,Starboy,n/a,n/a,,,649,172,1,3,3
2017,21,Khalid,Location,pop pop r&b,pop, pop r&b,,363,99,2,0,1
2017,22,Charlie Puth,Attention,dance pop pop viral pop,dance pop, pop, viral pop,579,96,2,3,3
2017,23,Shawn Mendes,There's Nothing Holdin' Me Back,canadian pop dance pop pop,canadian pop, dance pop, pop,385,106,2,0,1
2017,24,Cardi B,Bodak Yellow,dance pop pop rap,dance pop, pop, rap,762,226,1,1,3
2017,25,Childish Gambino,Redbone,atl hip hop hip hop pop,atl hip hop, hip hop, pop,331,96,0,0,1
2017,26,Zayn and Taylor Swift,I Don't Wanna Live Forever,cali rap west coast trap,cali rap, west coast trap,,456,112,2,0,2
2017,27,Kygo and Selena Gomez,It Ain't Me,edm pop pop dance,edm, pop, pop dance,402,90,2,0,2
2017,28,Kyle featuring Lil Yachty,iSpy,pop pop rap rap,pop, pop rap, rap,792,281,1,1,0
2017,29,Julia Michaels,Issues,alt z dance pop electropop,alt z, dance pop, electropop,398,91,2,0,2
2017,30,Alessia Cara,Scars to Your Beautiful,canadian contemporary r&b canadian pop dance pop,canadian contemporary r&b, canadian pop, dance pop,495,123,2,3,2
2017,31,Logic featuring Alessia Cara and Khalid,1 800 273 8255,conscious hip hop dmv rap hip hop,conscious hip hop, dmv rap, hip hop,636,156,1,3,3
2017,32,Niall Horan,Slow Hands,dance pop neo mellow pop,dance pop, neo mellow, pop,308,88,0,0,1
2017,33,Rihanna,Love on the Brain,barbadian pop dance pop pop,barbadian pop, dance pop, pop,384,107,2,0,1
2017,34,The Weeknd featuring Daft Punk,I Feel It Coming,n/a,n/a,,,605,96,2,3,3
2017,35,Big Sean,Bounce Back,detroit hip hop hip hop pop,detroit hip hop, hip hop, pop,718,269,1,1,3
2017,36,Liam Payne featuring Quavo,Strip That Down,dance pop pop post-teen pop,dance pop, pop, post-teen pop,789,181,1,1,3
2017,37,Drake,Fake Love,canadian hip hop canadian pop hip hop,canadian hip hop, canadian pop, hip hop,522,110,2,3,2
2017,38,Maroon 5 featuring Kendrick Lamar,Don't Wanna Know,pop,pop,,,671,128,1,3,3
2017,39,Taylor Swift,Look What You Made Me Do,pop,pop,,,592,121,2,3,3
2017,40,Ed Sheeran,Castle on the Hill,pop uk pop,pop, uk pop,,365,137,2,0,1
2017,41,Machine Gun Kelly and Camila Cabello,Bad Things,ohio hip hop pop pop rap,ohio hip hop, pop, pop rap,662,153,1,3,3
2017,42,The Chainsmokers,Paris,dance pop edm electropop,dance pop, edm, electropop,493,107,2,3,2
2017,43,Ariana Grande featuring Nicki Minaj,Side to Side,dance pop pop,dance pop, pop,,604,157,2,3,3
2017,44,Clean Bandit featuring Sean Paul and Anne Marie,Rockabye,norwegian singer-songwriter,norwegian singer-songwriter,,,678,181,1,3,3
2017,45,Portugal. The Man,Feel It Still,modern alternative rock modern rock rock,modern alternative rock, modern rock, rock,380,120,2,0,1
2017,46,DJ Snake featuring Justin Bieber,Let Me Love You,,,,,442,87,2,0,2
2017,47,Demi Lovato,Sorry Not Sorry,dance pop pop post-teen pop,dance pop, pop, post-teen pop,531,112,2,3,2
2017,48,21 Savage,Bank Account,atl hip hop rap,atl hip hop, rap,,810,220,1,1,0
2017,49,Justin Timberlake,Can't Stop the Feeling!,dance pop pop,dance pop, pop,,558,106,2,3,2
2017,50,J Balvin and Willy William featuring Beyonce,Mi Gente,reggaeton reggaeton colombiano urbano latino,reggaeton, reggaeton colombiano, urbano latino,506,241,2,3,2
2017,51,Imagine Dragons,Thunder,modern rock rock,modern rock, rock,,285,83,0,0,1
2017,52,Migos,T Shirt,atl hip hop hip hop pop rap,atl hip hop, hip hop, pop rap,644,229,1,3,3
2017,53,Yo Gotti featuring Nicki Minaj,Rake It Up,dirty south rap gangster rap hip hop,dirty south rap, gangster rap, hip hop,1109,257,1,1,0
2017,54,Shawn Mendes,Mercy,canadian pop dance pop pop,canadian pop, dance pop, pop,362,102,2,0,1
2017,55,Kodak Black,Tunnel Vision,florida drill florida rap hip hop,florida drill, florida rap, hip hop,732,143,1,3,3
2017,56,Post Malone featuring 21 Savage,Rockstar,baton rouge rap,baton rouge rap,,,539,185,2,3,2
2017,57,Brett Young,In Case You Didn't Know,contemporary country country country road,contemporary country, country, country road,306,97,0,0,1
2017,58,Twenty One Pilots,Heathens,modern rock rock,modern rock, rock,,371,116,2,0,1
2017,59,Halsey,Now or Never,dance pop electropop etherpop,dance pop, electropop, etherpop,473,102,2,3,2
2017,60,Amine,Caroline,hip hop pop portland hip hop,hip hop, pop, portland hip hop,592,162,2,3,3
2017,61,Ayo & Teo,Rolex,social media pop trap viral rap,social media pop, trap, viral rap,737,154,1,1,3
2017,62,Kendrick Lamar,DNA,conscious hip hop hip hop rap,conscious hip hop, hip hop, rap,793,327,1,1,0
2017,63,Zay Hilfigerrr & Zayion McCall,Juju on That Beat (TZ Anthem),,,,,404,134,2,0,2
2017,64,Rae Sremmurd,Swang,hip hop melodic rap mississippi hip hop,hip hop, melodic rap, mississippi hip hop,503,159,2,3,2
2017,65,Drake,Passionfruit,canadian hip hop canadian pop hip hop,canadian hip hop, canadian pop, hip hop,258,115,0,2,1
2017,66,Kendrick Lamar featuring Rihanna,Loyalty,nashville hip hop,nashville hip hop,,,356,136,2,0,1
2017,67,Kesha,Praying,dance pop pop post-teen pop,dance pop, pop, post-teen pop,309,129,0,0,1
2017,68,Travis Scott,Goosebumps,rap slap house,rap, slap house,,598,192,2,3,3
2017,69,Maroon 5 featuring Future,Cold,,,,,644,175,1,3,3
2017,70,DRAM featuring Lil Yachty,Broccoli,pop rap rap underground hip hop,pop rap, rap, underground hip hop,669,253,1,3,3
2017,71,Calvin Harris featuring Frank Ocean and Migos,Slide,dance pop edm electro house,dance pop, edm, electro house,582,184,2,3,3
2017,72,Kane Brown featuring Lauren Alaina,What Ifs,black americana contemporary country country,black americana, contemporary country, country,495,121,2,3,2
2017,73,Katy Perry featuring Skip Marley,Chained to the Rhythm,modern reggae,modern reggae,,,560,134,2,3,2
2017,74,"Calvin Harris featuring Pharrell Williams, Katy Perry and Big Sean",Feels,dance pop edm electro house,dance pop, edm, electro house,536,189,2,3,2
2017,75,Jon Bellion,All Time Low,pop rap,pop rap,,,406,79,2,0,2
2017,76,Luke Combs,Hurricane,contemporary country country,contemporary country, country,,322,127,0,0,1
2017,77,Sam Smith,Too Good at Goodbyes,pop uk pop,pop, uk pop,,456,86,2,0,2
2017,78,Khalid,Young Dumb & Broke,pop pop r&b,pop, pop r&b,,295,79,0,0,1
2017,79,Playboi Carti,Magnolia,atl hip hop hip hop plugg,atl hip hop, hip hop, plugg,508,166,2,3,2
2017,80,SZA featuring Travis Scott,Love Galore,indie electropop,indie electropop,,,663,199,1,3,3
2017,81,A Boogie wit da Hoodie featuring Kodak Black,Drowning,,,,,680,177,1,3,3
2017,82,Hailee Steinfeld and Grey featuring Zedd,Starving,dance pop pop post-teen pop,dance pop, pop, post-teen pop,305,70,0,0,1
2017,83,Gucci Mane featuring Drake,Both,atl hip hop dirty south rap gangster rap,atl hip hop, dirty south rap, gangster rap,492,179,2,3,2
2017,84,Pink,What About Us,,,,,376,96,2,0,1
2017,85,Jason Derulo featuring Nicki Minaj and Ty Dolla Sign,Swalla,dance pop edm pop,dance pop, edm, pop,536,177,2,3,2
2017,86,Migos featuring Gucci Mane,Slippery,atl hip hop hip hop pop rap,atl hip hop, hip hop, pop rap,958,337,1,1,0
2017,87,Harry Styles,Sign of the Times,pop,pop,,,387,95,2,0,1
2017,88,Adele,Water Under the Bridge,british soul pop pop soul,british soul, pop, pop soul,482,96,2,3,2
2017,89,Miley Cyrus,Malibu,pop,pop,,,335,143,0,0,1
2017,90,Marian Hill,Down,electropop,electropop,,,562,93,2,3,2
2017,91,Cheat Codes featuring Demi Lovato,No Promises,,,,,288,68,0,0,1
2017,92,Shawn Mendes,Treat You Better,canadian pop dance pop pop,canadian pop, dance pop, pop,306,92,0,0,1
2017,93,Gucci Mane featuring Migos,I Get the Bag,atl hip hop dirty south rap gangster rap,atl hip hop, dirty south rap, gangster rap,966,284,1,1,0
2017,94,Dustin Lynch,Small Town Boy,contemporary country country country road,contemporary country, country, country road,443,120,2,0,2
2017,95,YFN Lucci featuring PnB Rock,Everyday We Lit,melodic rap pop pop rap,melodic rap, pop, pop rap,650,124,1,3,3
