Year,Chart,Negative,Neutral,Positive,Compound
1991,54,0.0,1.0,0.0,0.0
1991,55,0.0,1.0,0.0,0.0
1991,56,0.0,1.0,0.0,0.0
1991,57,0.241,0.345,0.414,0.25
1991,58,0.0,1.0,0.0,0.0
1991,59,0.0,0.726,0.274,0.2235
1991,60,0.0,1.0,0.0,0.0
1991,61,0.0,1.0,0.0,0.0
1991,62,0.0,0.222,0.778,0.7906
1991,63,0.0,1.0,0.0,0.0
1991,64,0.0,1.0,0.0,0.0
1991,65,0.0,1.0,0.0,0.0
1991,66,0.0,1.0,0.0,0.0
1991,67,0.0,0.488,0.512,0.6369
1991,68,0.0,1.0,0.0,0.0
1991,69,0.0,0.323,0.677,0.6369
1991,70,0.456,0.147,0.397,-0.1027
1991,71,0.0,1.0,0.0,0.0
1991,72,0.0,1.0,0.0,0.0
1991,73,0.0,1.0,0.0,0.0
1991,74,0.0,1.0,0.0,0.0
1991,75,1.0,0.0,0.0,-0.34
1991,76,0.0,0.588,0.412,0.6369
1991,77,0.0,1.0,0.0,0.0
1991,78,0.0,1.0,0.0,0.0
1991,79,0.773,0.227,0.0,-0.5267
1991,80,0.0,1.0,0.0,0.0
1991,81,0.0,1.0,0.0,0.0
1991,82,0.0,1.0,0.0,0.0
1991,83,0.529,0.471,0.0,-0.5216
1991,84,0.0,1.0,0.0,0.0
1991,85,0.0,1.0,0.0,0.0
1991,86,0.42,0.29,0.29,-0.2263
1991,87,0.0,0.5,0.5,0.25
1991,88,0.429,0.571,0.0,-0.128
1991,89,0.0,0.25,0.75,0.4588
1991,90,1.0,0.0,0.0,-0.2263
1991,91,0.0,1.0,0.0,0.0
1991,92,0.0,1.0,0.0,0.0
1991,93,0.0,1.0,0.0,0.0
1991,94,0.0,1.0,0.0,0.0
1991,95,0.0,0.192,0.808,0.6369
1991,96,0.0,1.0,0.0,0.0
1991,97,0.0,1.0,0.0,0.0
1991,98,0.0,0.698,0.302,0.0772
1991,99,0.0,1.0,0.0,0.0
1991,100,0.0,0.351,0.649,0.5719
1992,1,0.0,1.0,0.0,0.0
1992,2,0.0,1.0,0.0,0.0
1992,3,0.0,1.0,0.0,0.0
1992,4,0.0,0.288,0.712,0.8126
1992,5,0.0,1.0,0.0,0.0
1992,6,0.306,0.161,0.532,0.34
1992,7,0.0,1.0,0.0,0.0
1992,8,0.0,1.0,0.0,0.0
1992,9,0.0,0.192,0.808,0.6369
1992,10,0.0,1.0,0.0,0.0
1992,11,0.0,0.13,0.87,0.7717
1992,12,0.0,1.0,0.0,0.0
1992,13,0.0,0.37,0.63,0.5267
1992,14,0.0,1.0,0.0,0.0
1992,15,0.0,1.0,0.0,0.0
1992,16,0.0,1.0,0.0,0.0
1992,17,0.0,1.0,0.0,0.0
1992,18,0.0,1.0,0.0,0.0
1992,19,0.0,1.0,0.0,0.0
1992,20,0.0,1.0,0.0,0.0
1992,21,0.0,1.0,0.0,0.0
1992,22,0.0,0.488,0.512,0.6369
1992,23,0.0,1.0,0.0,0.0
1992,24,0.0,1.0,0.0,0.0
1992,25,0.0,1.0,0.0,0.0
1992,26,0.0,1.0,0.0,0.0
1992,27,0.0,0.0,1.0,0.6249
1992,28,0.0,1.0,0.0,0.0
1992,29,0.0,0.676,0.324,0.34
1992,30,0.0,1.0,0.0,0.0
1992,31,0.0,1.0,0.0,0.0
1992,32,0.0,0.323,0.677,0.4939
1992,33,0.0,1.0,0.0,0.0
1992,34,0.241,0.179,0.58,0.5859
1992,35,0.0,0.843,0.157,0.0772
1992,36,0.561,0.439,0.0,-0.3724
1992,37,0.195,0.805,0.0,-0.1761
1992,38,0.0,1.0,0.0,0.0
1992,39,0.0,1.0,0.0,0.0
1992,40,0.0,1.0,0.0,0.0
1992,41,0.0,0.4,0.6,0.8176
1992,42,0.0,1.0,0.0,0.0
1992,43,0.0,1.0,0.0,0.0
1992,44,0.0,0.519,0.481,0.5719
1992,45,0.0,1.0,0.0,0.0
1992,46,0.0,1.0,0.0,0.0
1992,47,0.0,0.465,0.535,0.3182
1992,48,0.0,1.0,0.0,0.0
1992,49,0.0,0.513,0.487,0.2263
1992,50,0.226,0.484,0.29,0.1027
1992,51,0.565,0.435,0.0,-0.5994
1992,52,0.0,0.408,0.592,0.4404
1992,53,0.0,0.435,0.565,0.0772
1992,54,0.0,0.448,0.552,0.5719
1992,55,0.0,1.0,0.0,0.0
1992,56,0.0,1.0,0.0,0.0
1992,57,0.0,1.0,0.0,0.0
1992,58,0.583,0.417,0.0,-0.1027
1992,59,0.0,1.0,0.0,0.0
1992,60,0.0,1.0,0.0,0.0
1992,61,0.0,1.0,0.0,0.0
1992,62,0.0,1.0,0.0,0.0
1992,63,0.0,1.0,0.0,0.0
1992,64,0.0,0.441,0.559,0.5859
1992,65,0.0,0.513,0.487,0.2263
1992,66,0.0,1.0,0.0,0.0
1992,67,0.0,1.0,0.0,0.0
1992,68,0.423,0.577,0.0,-0.296
1992,69,0.0,1.0,0.0,0.0
1992,70,0.0,1.0,0.0,0.0
1992,71,0.0,0.417,0.583,0.6369
1992,72,0.0,1.0,0.0,0.0
1992,73,0.0,0.548,0.452,0.5106
1992,74,0.303,0.42,0.277,-0.0772
1992,75,0.0,1.0,0.0,0.0
1992,76,0.0,1.0,0.0,0.0
1992,77,0.524,0.476,0.0,-0.296
1992,78,0.0,1.0,0.0,0.0
1992,79,0.0,1.0,0.0,0.0
1992,80,0.387,0.613,0.0,-0.5849
1992,81,0.0,1.0,0.0,0.0
1992,82,0.0,1.0,0.0,0.0
1992,83,0.0,0.323,0.677,0.6369
1992,84,0.0,1.0,0.0,0.0
1992,85,0.0,0.192,0.808,0.6369
1992,86,0.0,0.426,0.574,0.4019
1992,87,0.0,1.0,0.0,0.0
1992,88,0.0,0.492,0.508,0.4767
1992,89,0.0,1.0,0.0,0.0
1992,90,0.0,1.0,0.0,0.0
1992,91,0.0,0.488,0.512,0.6369
1992,92,0.0,1.0,0.0,0.0
1992,93,0.0,0.377,0.623,0.5106
1992,94,0.0,1.0,0.0,0.0
1992,95,0.0,1.0,0.0,0.0
1992,96,0.0,1.0,0.0,0.0
1992,97,0.0,0.417,0.583,0.6369
1992,98,0.0,1.0,0.0,0.0
1992,99,0.0,0.606,0.394,0.0772
1992,100,0.457,0.543,0.0,-0.5216
1993,1,0.0,0.417,0.583,0.6369
1993,2,0.0,1.0,0.0,0.0
1993,3,0.228,0.202,0.57,0.5245
1993,4,0.0,0.488,0.512,0.6369
1993,5,0.744,0.256,0.0,-0.4404
1993,6,1.0,0.0,0.0,-0.4404
1993,7,0.0,0.488,0.512,0.6369
1993,8,0.0,1.0,0.0,0.0
1993,9,0.0,1.0,0.0,0.0
1993,10,0.0,1.0,0.0,0.0
1993,11,0.0,1.0,0.0,0.0
1993,12,0.0,1.0,0.0,0.0
1993,13,0.0,1.0,0.0,0.0
1993,14,0.0,1.0,0.0,0.0
1993,15,0.0,1.0,0.0,0.0
1993,16,0.0,1.0,0.0,0.0
1993,17,0.0,0.323,0.677,0.6369
1993,18,0.0,1.0,0.0,0.0
1993,19,0.0,1.0,0.0,0.0
1993,20,0.0,1.0,0.0,0.0
1993,21,0.0,0.192,0.808,0.6369
1993,22,0.0,1.0,0.0,0.0
1993,23,0.0,1.0,0.0,0.0
1993,24,0.0,1.0,0.0,0.0
1993,25,0.0,1.0,0.0,0.0
1993,26,0.0,0.526,0.474,0.4019
1993,27,0.0,1.0,0.0,0.0
1993,28,0.0,1.0,0.0,0.0
1993,29,0.0,1.0,0.0,0.0
1993,30,0.0,1.0,0.0,0.0
1993,31,0.0,1.0,0.0,0.0
1993,32,0.0,1.0,0.0,0.0
1993,33,0.0,1.0,0.0,0.0
1993,34,0.0,1.0,0.0,0.0
1993,35,0.423,0.577,0.0,-0.296
1993,36,0.0,0.656,0.344,0.6369
1993,37,1.0,0.0,0.0,-0.3818
1993,38,0.0,1.0,0.0,0.0
1993,39,0.0,1.0,0.0,0.0
1993,40,0.0,1.0,0.0,0.0
1993,41,0.0,1.0,0.0,0.0
1993,42,0.0,0.478,0.522,0.2924
1993,43,0.565,0.435,0.0,-0.5994
1993,44,0.0,1.0,0.0,0.0
1993,45,0.0,0.377,0.623,0.5106
1993,46,0.333,0.215,0.452,0.2732
1993,47,0.0,1.0,0.0,0.0
1993,48,0.0,0.0,1.0,0.4404
1993,49,0.0,0.256,0.744,0.4404
1993,50,0.0,1.0,0.0,0.0
1993,51,0.0,1.0,0.0,0.0
1993,52,0.0,0.0,0.0,0.0
1993,53,0.0,1.0,0.0,0.0
1993,54,0.608,0.392,0.0,-0.4767
1993,55,0.0,1.0,0.0,0.0
1993,56,0.0,1.0,0.0,0.0
1993,57,0.0,1.0,0.0,0.0
1993,58,0.0,0.192,0.808,0.6369
1993,59,0.0,1.0,0.0,0.0
1993,60,0.0,1.0,0.0,0.0
1993,61,0.0,1.0,0.0,0.0
1993,62,0.0,0.492,0.508,0.4767
1993,63,0.0,1.0,0.0,0.0
1993,64,0.0,1.0,0.0,0.0
1993,65,0.474,0.526,0.0,-0.4019
1993,66,0.0,1.0,0.0,0.0
1993,67,0.0,1.0,0.0,0.0
1993,68,0.0,0.488,0.512,0.6369
1993,69,0.467,0.533,0.0,-0.5423
1993,70,0.0,0.488,0.512,0.6369
1993,71,0.0,1.0,0.0,0.0
1993,72,0.0,1.0,0.0,0.0
1993,73,0.0,0.323,0.677,0.6369
1993,74,0.0,1.0,0.0,0.0
1993,75,0.399,0.601,0.0,-0.2481
1993,76,0.574,0.426,0.0,-0.4019
1993,77,0.0,1.0,0.0,0.0
1993,78,0.0,0.508,0.492,0.4404
1993,79,0.0,1.0,0.0,0.0
1993,80,0.0,1.0,0.0,0.0
1993,81,0.0,0.667,0.333,0.3612
1993,82,0.0,0.323,0.677,0.6369
1993,83,0.0,0.323,0.677,0.6369
1993,84,0.315,0.685,0.0,-0.3182
1993,85,0.0,0.0,1.0,0.25
1993,86,0.0,1.0,0.0,0.0
1993,87,0.0,1.0,0.0,0.0
1993,88,0.0,1.0,0.0,0.0
1993,89,0.0,0.0,1.0,0.4404
1993,90,0.0,1.0,0.0,0.0
1993,91,0.0,1.0,0.0,0.0
1993,92,0.0,0.488,0.512,0.6369
1993,93,0.0,1.0,0.0,0.0
1993,94,0.0,1.0,0.0,0.0
1993,95,0.697,0.303,0.0,-0.3182
1993,96,0.257,0.476,0.267,0.0258
1993,97,0.0,1.0,0.0,0.0
1993,98,0.0,1.0,0.0,0.0
1993,99,0.0,0.543,0.457,0.6369
1993,100,0.0,1.0,0.0,0.0
1994,1,0.0,1.0,0.0,0.0
1994,2,1.0,0.0,0.0,-0.0516
1994,3,0.0,0.488,0.512,0.6369
1994,4,0.0,0.417,0.583,0.6369
1994,5,0.0,0.0,1.0,0.5574
1994,6,0.423,0.577,0.0,-0.296
1994,7,0.0,1.0,0.0,0.0
1994,8,0.0,0.323,0.677,0.6369
1994,9,0.0,1.0,0.0,0.0
1994,10,0.0,1.0,0.0,0.0
1994,11,0.0,1.0,0.0,0.0
1994,12,0.0,1.0,0.0,0.0
1994,13,0.0,1.0,0.0,0.0
1994,14,0.0,1.0,0.0,0.0
1994,15,0.0,1.0,0.0,0.0
1994,16,0.272,0.728,0.0,-0.1262
1994,17,0.0,1.0,0.0,0.0
1994,18,0.0,0.543,0.457,0.6369
1994,19,0.0,0.589,0.411,0.6361
1994,20,0.0,0.217,0.783,0.5574
1994,21,0.0,0.417,0.583,0.6369
1994,22,0.0,1.0,0.0,0.0
1994,23,0.0,1.0,0.0,0.0
1994,24,0.0,1.0,0.0,0.0
1994,25,0.0,1.0,0.0,0.0
1994,26,0.0,1.0,0.0,0.0
1994,27,0.0,0.185,0.815,0.5267
1994,28,0.0,0.402,0.598,0.6666
1994,29,0.0,1.0,0.0,0.0
1994,30,0.0,1.0,0.0,0.0
1994,31,0.0,1.0,0.0,0.0
1994,32,0.306,0.235,0.459,0.3182
1994,33,0.0,0.435,0.565,0.3818
1994,34,0.0,1.0,0.0,0.0
1994,35,0.0,1.0,0.0,0.0
1994,36,0.0,1.0,0.0,0.0
1994,37,0.0,1.0,0.0,0.0
1994,38,0.0,0.656,0.344,0.6369
1994,39,0.0,1.0,0.0,0.0
1994,40,0.0,1.0,0.0,0.0
1994,41,0.0,1.0,0.0,0.0
1994,42,0.0,1.0,0.0,0.0
1994,43,0.0,1.0,0.0,0.0
1994,44,0.0,1.0,0.0,0.0
1994,45,0.0,0.286,0.714,0.3612
1994,46,0.0,0.323,0.677,0.6369
1994,47,0.0,0.484,0.516,0.4939
1994,48,0.0,0.323,0.677,0.6369
1994,49,0.0,1.0,0.0,0.0
1994,50,1.0,0.0,0.0,-0.5267
1994,51,0.0,1.0,0.0,0.0
1994,52,0.0,1.0,0.0,0.0
1994,53,0.0,1.0,0.0,0.0
1994,54,0.0,1.0,0.0,0.0
1994,55,0.0,1.0,0.0,0.0
1994,56,0.0,0.192,0.808,0.6369
1994,57,0.615,0.385,0.0,-0.1531
1994,58,0.0,1.0,0.0,0.0
1994,59,0.0,1.0,0.0,0.0
1994,60,0.608,0.392,0.0,-0.4767
1994,61,0.0,1.0,0.0,0.0
1994,62,0.0,1.0,0.0,0.0
1994,63,0.0,1.0,0.0,0.0
1994,64,0.0,1.0,0.0,0.0
1994,65,0.0,1.0,0.0,0.0
1994,66,0.0,0.526,0.474,0.4019
1994,67,0.0,1.0,0.0,0.0
1994,68,1.0,0.0,0.0,-0.34
1994,69,0.0,1.0,0.0,0.0
1994,70,0.0,0.543,0.457,0.6369
1994,71,0.0,0.649,0.351,0.4019
1994,72,0.0,0.0,1.0,0.5859
1994,73,0.0,1.0,0.0,0.0
1994,74,0.0,1.0,0.0,0.0
1994,75,0.0,0.0,1.0,0.4019
1994,76,0.737,0.263,0.0,-0.4215
1994,77,0.0,1.0,0.0,0.0
1994,78,0.0,1.0,0.0,0.0
1994,79,0.0,0.435,0.565,0.5994
1994,80,0.0,1.0,0.0,0.0
1994,81,0.0,1.0,0.0,0.0
1994,82,0.0,1.0,0.0,0.0
1994,83,0.0,1.0,0.0,0.0
1994,84,0.0,1.0,0.0,0.0
1994,85,0.0,1.0,0.0,0.0
1994,86,0.0,1.0,0.0,0.0
1994,87,0.0,1.0,0.0,0.0
1994,88,0.0,1.0,0.0,0.0
1994,89,0.0,1.0,0.0,0.0
1994,90,0.0,1.0,0.0,0.0
1994,91,0.0,1.0,0.0,0.0
1994,92,0.0,1.0,0.0,0.0
1994,93,0.0,1.0,0.0,0.0
1994,94,0.0,0.488,0.512,0.6369
1994,95,0.0,1.0,0.0,0.0
1994,96,0.0,1.0,0.0,0.0
1994,97,0.0,0.323,0.677,0.6369
1994,98,0.0,1.0,0.0,0.0
1994,99,0.444,0.556,0.0,-0.34
1994,100,0.0,1.0,0.0,0.0
1995,1,0.0,0.192,0.808,0.6369
1995,2,0.0,1.0,0.0,0.0
1995,3,0.0,1.0,0.0,0.0
1995,4,0.0,0.417,0.583,0.4215
1995,5,0.0,1.0,0.0,0.0
1995,6,0.0,1.0,0.0,0.0
1995,7,0.0,1.0,0.0,0.0
1995,8,0.0,1.0,0.0,0.0
1995,9,0.0,1.0,0.0,0.0
1995,10,0.0,1.0,0.0,0.0
1995,11,0.0,1.0,0.0,0.0
1995,12,0.0,1.0,0.0,0.0
1995,13,0.453,0.156,0.391,-0.1027
1995,14,0.0,1.0,0.0,0.0
1995,15,0.0,0.309,0.691,0.7717
1995,16,0.0,0.544,0.456,0.6361
1995,17,0.0,1.0,0.0,0.0
1995,18,0.0,1.0,0.0,0.0
1995,19,0.0,1.0,0.0,0.0
1995,20,0.0,1.0,0.0,0.0
1995,21,0.0,0.633,0.367,0.1877
1995,22,0.0,0.385,0.615,0.4939
1995,23,0.0,0.466,0.534,0.3167
1995,24,0.0,1.0,0.0,0.0
1995,25,0.0,1.0,0.0,0.0
1995,26,0.608,0.392,0.0,-0.4767
1995,27,0.0,1.0,0.0,0.0
1995,28,0.0,0.426,0.574,0.4019
1995,29,0.0,1.0,0.0,0.0
1995,30,0.0,0.233,0.767,0.5106
1995,31,0.0,1.0,0.0,0.0
1995,32,0.0,0.323,0.677,0.6369
1995,33,0.0,1.0,0.0,0.0
1995,34,0.0,0.417,0.583,0.6369
1995,35,0.0,1.0,0.0,0.0
1995,36,0.0,1.0,0.0,0.0
1995,37,0.0,1.0,0.0,0.0
1995,38,0.0,1.0,0.0,0.0
1995,39,0.0,1.0,0.0,0.0
1995,40,0.0,1.0,0.0,0.0
1995,41,0.0,1.0,0.0,0.0
1995,42,0.0,1.0,0.0,0.0
1995,43,0.667,0.333,0.0,-0.25
1995,44,0.0,1.0,0.0,0.0
1995,45,0.0,1.0,0.0,0.0
1995,46,0.0,1.0,0.0,0.0
1995,47,0.0,1.0,0.0,0.0
1995,48,0.0,1.0,0.0,0.0
1995,49,0.0,1.0,0.0,0.0
1995,50,0.0,0.488,0.512,0.6369
1995,51,0.0,0.278,0.722,0.3818
1995,52,0.0,1.0,0.0,0.0
1995,53,0.0,1.0,0.0,0.0
1995,54,0.0,1.0,0.0,0.0
1995,55,0.0,1.0,0.0,0.0
1995,56,1.0,0.0,0.0,-0.4019
1995,57,0.0,1.0,0.0,0.0
1995,58,0.0,0.0,1.0,0.4019
1995,59,0.0,1.0,0.0,0.0
1995,60,0.0,1.0,0.0,0.0
1995,61,0.0,1.0,0.0,0.0
1995,62,0.0,0.408,0.592,0.4404
1995,63,0.0,1.0,0.0,0.0
1995,64,0.0,0.606,0.394,0.0772
1995,65,0.0,1.0,0.0,0.0
1995,66,0.0,1.0,0.0,0.0
1995,67,0.0,1.0,0.0,0.0
1995,68,0.0,0.625,0.375,0.34
1995,69,0.0,0.488,0.512,0.6369
1995,70,0.529,0.471,0.0,-0.5216
1995,71,0.0,1.0,0.0,0.0
1995,72,0.0,1.0,0.0,0.0
1995,73,0.0,1.0,0.0,0.0
1995,74,0.0,1.0,0.0,0.0
1995,75,0.0,1.0,0.0,0.0
1995,76,0.623,0.377,0.0,-0.5106
1995,77,0.0,1.0,0.0,0.0
1995,78,0.253,0.23,0.517,0.5095
1995,79,0.0,0.488,0.512,0.6369
1995,80,0.0,1.0,0.0,0.0
1995,81,0.313,0.333,0.353,-0.1027
1995,82,0.0,0.323,0.677,0.6369
1995,83,0.0,1.0,0.0,0.0
1995,84,0.0,1.0,0.0,0.0
1995,85,0.0,0.0,1.0,0.4404
1995,86,0.0,1.0,0.0,0.0
1995,87,0.0,1.0,0.0,0.0
1995,88,0.0,1.0,0.0,0.0
1995,89,0.0,1.0,0.0,0.0
1995,90,0.0,0.545,0.455,0.3612
1995,91,0.0,1.0,0.0,0.0
1995,92,0.0,0.5,0.5,0.25
1995,93,0.0,1.0,0.0,0.0
1995,94,0.0,0.286,0.714,0.3612
1995,95,0.0,1.0,0.0,0.0
1995,96,0.615,0.385,0.0,-0.1531
1995,97,0.0,1.0,0.0,0.0
1995,98,0.0,0.0,1.0,0.8126
1995,99,1.0,0.0,0.0,-0.5719
1995,100,0.0,0.614,0.386,0.2235
1996,1,0.0,1.0,0.0,0.0
1996,2,0.0,0.4,0.6,0.4588
1996,3,0.0,0.435,0.565,0.5994
1996,4,0.0,1.0,0.0,0.0
1996,5,0.0,1.0,0.0,0.0
1996,6,0.0,1.0,0.0,0.0
1996,7,0.0,1.0,0.0,0.0
1996,8,0.0,0.417,0.583,0.6369
1996,9,0.0,1.0,0.0,0.0
1996,10,0.0,1.0,0.0,0.0
1996,11,0.0,1.0,0.0,0.0
1996,12,1.0,0.0,0.0,-0.296
1996,13,1.0,0.0,0.0,-0.128
1996,14,0.0,1.0,0.0,0.0
1996,15,0.0,1.0,0.0,0.0
1996,16,0.0,1.0,0.0,0.0
1996,17,0.0,0.421,0.579,0.6705
1996,18,0.0,1.0,0.0,0.0
1996,19,0.0,1.0,0.0,0.0
1996,20,0.0,0.208,0.792,0.5859
1996,21,0.0,1.0,0.0,0.0
1996,22,1.0,0.0,0.0,-0.2263
1996,23,0.0,0.345,0.655,0.5859
1996,24,0.0,1.0,0.0,0.0
1996,25,0.0,0.556,0.444,0.4939
1996,26,0.0,1.0,0.0,0.0
1996,27,0.0,1.0,0.0,0.0
1996,28,0.0,1.0,0.0,0.0
1996,29,0.0,1.0,0.0,0.0
1996,30,0.0,1.0,0.0,0.0
1996,31,0.0,1.0,0.0,0.0
1996,32,0.0,0.439,0.561,0.3724
1996,33,0.0,0.192,0.808,0.6369
1996,34,0.0,1.0,0.0,0.0
1996,35,0.296,0.704,0.0,-0.2732
1996,36,0.0,1.0,0.0,0.0
1996,37,0.0,0.0,1.0,0.6908
1996,38,0.0,0.667,0.333,0.6124
1996,39,0.0,1.0,0.0,0.0
1996,40,0.0,1.0,0.0,0.0
1996,41,0.0,1.0,0.0,0.0
1996,42,0.688,0.312,0.0,-0.296
1996,43,0.0,1.0,0.0,0.0
1996,44,0.0,1.0,0.0,0.0
1996,45,0.0,1.0,0.0,0.0
1996,46,0.0,0.588,0.412,0.6369
1996,47,0.0,1.0,0.0,0.0
1996,48,0.0,1.0,0.0,0.0
1996,49,0.0,1.0,0.0,0.0
1996,50,0.0,1.0,0.0,0.0
1996,51,0.0,1.0,0.0,0.0
1996,52,0.0,1.0,0.0,0.0
1996,53,0.0,1.0,0.0,0.0
1996,54,0.0,1.0,0.0,0.0
1996,55,0.0,1.0,0.0,0.0
1996,56,0.0,1.0,0.0,0.0
1996,57,0.0,0.62,0.38,0.5696
1996,58,0.0,1.0,0.0,0.0
1996,59,0.0,1.0,0.0,0.0
1996,60,0.0,1.0,0.0,0.0
1996,61,0.0,1.0,0.0,0.0
1996,62,0.0,1.0,0.0,0.0
1996,63,0.434,0.566,0.0,-0.3182
1996,64,0.0,1.0,0.0,0.0
1996,65,0.0,1.0,0.0,0.0
1996,66,0.0,1.0,0.0,0.0
1996,67,0.0,0.377,0.623,0.5106
1996,68,0.0,1.0,0.0,0.0
1996,69,0.0,1.0,0.0,0.0
1996,70,0.0,1.0,0.0,0.0
1996,71,0.0,1.0,0.0,0.0
1996,72,0.0,1.0,0.0,0.0
1996,73,0.0,1.0,0.0,0.0
1996,74,0.0,1.0,0.0,0.0
1996,75,0.0,0.519,0.481,0.5719
1996,76,0.0,1.0,0.0,0.0
1996,77,0.0,1.0,0.0,0.0
1996,78,1.0,0.0,0.0,-0.3182
1996,79,0.0,0.698,0.302,0.0772
1996,80,0.0,0.323,0.677,0.6369
1996,81,0.0,1.0,0.0,0.0
1996,82,0.0,1.0,0.0,0.0
1996,83,0.0,1.0,0.0,0.0
1996,84,0.0,1.0,0.0,0.0
1996,85,0.0,0.233,0.767,0.5106
1996,86,0.0,1.0,0.0,0.0
1996,87,0.524,0.476,0.0,-0.296
1996,88,0.0,1.0,0.0,0.0
1996,89,0.0,1.0,0.0,0.0
1996,90,0.0,1.0,0.0,0.0
1996,91,0.783,0.217,0.0,-0.5574
1996,92,0.0,1.0,0.0,0.0
1996,93,0.0,1.0,0.0,0.0
1996,94,0.0,0.204,0.796,0.5994
1996,95,0.0,0.408,0.592,0.4404
1996,96,0.0,1.0,0.0,0.0
1996,97,0.0,1.0,0.0,0.0
1996,98,0.0,1.0,0.0,0.0
1996,99,0.0,1.0,0.0,0.0
1996,100,0.0,0.281,0.719,0.3724
1997,1,0.0,1.0,0.0,0.0
1997,2,0.259,0.741,0.0,-0.2732
1997,3,0.423,0.577,0.0,-0.296
1997,4,0.0,1.0,0.0,0.0
1997,5,0.0,1.0,0.0,0.0
1997,6,0.0,1.0,0.0,0.0
1997,7,0.0,1.0,0.0,0.0
1997,8,0.0,1.0,0.0,0.0
1997,9,0.0,1.0,0.0,0.0
1997,10,0.0,1.0,0.0,0.0
1997,11,0.0,0.735,0.265,0.2023
1997,12,0.0,1.0,0.0,0.0
1997,13,0.0,1.0,0.0,0.0
1997,14,0.0,1.0,0.0,0.0
1997,15,1.0,0.0,0.0,-0.5859
1997,16,0.0,1.0,0.0,0.0
1997,17,0.0,1.0,0.0,0.0
1997,18,0.0,1.0,0.0,0.0
1997,19,0.474,0.526,0.0,-0.1779
1997,20,0.474,0.526,0.0,-0.4019
1997,21,0.0,1.0,0.0,0.0
1997,22,0.0,0.435,0.565,0.0772
1997,23,0.688,0.312,0.0,-0.296
1997,24,0.0,1.0,0.0,0.0
1997,25,0.0,1.0,0.0,0.0
1997,26,0.0,1.0,0.0,0.0
1997,27,0.0,1.0,0.0,0.0
1997,28,0.0,1.0,0.0,0.0
1997,29,0.0,1.0,0.0,0.0
1997,30,0.583,0.417,0.0,-0.4215
1997,31,0.0,1.0,0.0,0.0
1997,32,0.0,1.0,0.0,0.0
1997,33,0.0,1.0,0.0,0.0
1997,34,0.0,1.0,0.0,0.0
1997,35,0.0,1.0,0.0,0.0
1997,36,0.0,1.0,0.0,0.0
1997,37,0.0,1.0,0.0,0.0
1997,38,0.0,1.0,0.0,0.0
1997,39,0.0,0.417,0.583,0.4215
1997,40,0.0,0.323,0.677,0.6369
1997,41,0.0,1.0,0.0,0.0
1997,42,0.0,1.0,0.0,0.0
1997,43,0.565,0.435,0.0,-0.3818
1997,44,0.0,0.543,0.457,0.6369
1997,45,0.0,1.0,0.0,0.0
1997,46,0.0,1.0,0.0,0.0
1997,47,0.0,1.0,0.0,0.0
1997,48,0.0,1.0,0.0,0.0
1997,49,0.0,1.0,0.0,0.0
1997,50,0.0,1.0,0.0,0.0
1997,51,0.0,0.471,0.529,0.6696
1997,52,0.0,1.0,0.0,0.0
1997,53,0.0,1.0,0.0,0.0
1997,54,0.0,1.0,0.0,0.0
1997,55,0.0,0.519,0.481,0.5719
1997,56,0.495,0.505,0.0,-0.2411
1997,57,0.0,0.417,0.583,0.6369
1997,58,0.0,1.0,0.0,0.0
1997,59,0.479,0.521,0.0,-0.5559
1997,60,0.0,1.0,0.0,0.0
1997,61,0.0,0.426,0.574,0.4019
1997,62,0.0,1.0,0.0,0.0
1997,63,0.0,1.0,0.0,0.0
1997,64,0.0,0.417,0.583,0.6369
1997,65,0.0,1.0,0.0,0.0
1997,66,0.0,1.0,0.0,0.0
1997,67,0.0,1.0,0.0,0.0
1997,68,0.0,1.0,0.0,0.0
1997,69,0.0,1.0,0.0,0.0
1997,70,0.0,1.0,0.0,0.0
1997,71,0.0,1.0,0.0,0.0
1997,72,0.0,1.0,0.0,0.0
1997,73,0.0,1.0,0.0,0.0
1997,74,0.0,1.0,0.0,0.0
1997,75,0.0,0.0,1.0,0.3612
1997,76,0.0,1.0,0.0,0.0
1997,77,0.0,1.0,0.0,0.0
1997,78,0.0,1.0,0.0,0.0
1997,79,0.0,0.545,0.455,0.3612
1997,80,0.688,0.312,0.0,-0.296
1997,81,0.0,1.0,0.0,0.0
1997,82,0.0,1.0,0.0,0.0
1997,83,0.0,1.0,0.0,0.0
1997,84,0.0,1.0,0.0,0.0
1997,85,0.0,1.0,0.0,0.0
1997,86,0.0,0.75,0.25,0.3252
1997,87,0.0,0.61,0.39,0.3724
1997,88,0.0,1.0,0.0,0.0
1997,89,0.0,1.0,0.0,0.0
1997,90,0.0,1.0,0.0,0.0
1997,91,0.0,0.192,0.808,0.6369
1997,92,0.0,1.0,0.0,0.0
1997,93,0.0,1.0,0.0,0.0
1997,94,0.0,1.0,0.0,0.0
1997,95,0.0,0.602,0.398,0.5106
1997,96,0.0,0.606,0.394,0.3818
1997,97,0.0,0.286,0.714,0.3612
1997,98,0.0,1.0,0.0,0.0
1997,99,0.0,0.417,0.583,0.6369
1997,100,0.0,1.0,0.0,0.0
1998,1,0.0,1.0,0.0,0.0
1998,2,0.0,1.0,0.0,0.0
1998,3,0.0,1.0,0.0,0.0
1998,4,0.409,0.152,0.439,0.0516
1998,5,0.0,1.0,0.0,0.0
