Year,Chart,Hapax Count,Hapaxes
1997,58,221,"['fiend', 'girls', 'jump', 'dicks', 'salt', 'next', 'keep', 'lindbergh', 'gay', 'niggas', 'butt', 'indian', 'race', 'should', 'mutt', 'razor', 'blades', 'play', 'spades', 'aunt', 'venus', 'evaluate', 'heed', 'genius', 'sky', 'high', 'puff', 'lye', 'crack', 'sam', 'die', 'fuck', 'joe', 'name', 'flow', 'thought', 'but', 'ten', 'old', 'school', 'street', 'stink', 'pop', 'feet', 'sweat', 'heat', 'track', 'pam', 'grier', 'movies', 'heats', 'water', 'jacuzzi', 'fly', 'la', 'come', 'virginia', 'call', 'maganoo', 'if', 'indo', 'crib', 'pick', 'forget', 'bring', 'house', 'keys', 'hops', 'five', 'oh', 'now', 'here', 'slam', 'car', 'door', 'costs', 'too', 'much', 'fixed', 'pay', 'bills', 'have', 'time', 'shucking', 'jiving', 'peep', 'rhyme', 'timing', 'marriott', 'place', 'after', 'pot', 'sticks', 'shots', 'funky', 'farts', 'connect', 'tongues', 'dots', 'his', 'lollipop', 'kid', 'named', 'scott', 'touch', 'spot', 'scream', 'til', 'ca', 'stop', 'daddy', 'ready', 'one', 'two', 'checker', 'diggity', 'bedroom', 'wrecka', 'decker', 'pecker', 'leave', 'bitch', 'uh', 'wet', 'jheri', 'curl', 'juice', 'tight', 'virgin', 'pussy', 'loose', 'bump', 'acne', 'honey', 'bee', 'style', 'safe', 'without', 'fucking', 'key', 'cum', 'nut', 'bleed', 'when', 'fan', 'of', 'madonna', 'she', 'just', 'slut', 'sit', 'dog', 'bow', 'nit', 'wit', 'stupid', 'butter', 'grits', 'fits', 'seizure', 'clit', 'book', 'read', 'follow', 'leader', 'jews', 'chinese', 'own', 'lease', 'wackness', 'must', 'cease', 'release', 'labels', 'trying', 'handle', 'business', 'been', 'making', 'before', 'jehovah', 'witness', 'turn', 'tv', 'dead', 'powder', 'scared', 'power', 'reality', 'freaking', 'smile', 'at', 'stick', 'wallet', 'best', 'b', 'capital', 'hang', 'low', 'testicles', 'mc', 'copy', 'many', 'flows', 'hoes', 'foe', 'they', 'slapped', 'pack', 'tell', 'mommy', 'backed', 'whole', 'crew', 'unhh', 'y', 'e', 'battle', 'tragedies', 'hey', 'ay']"
1997,59,141,"['off', 'minute', 'ice', 'crown', 'price', 'couple', 'months', 'dog', 'life', 'pounds', 'have', 'orgy', 'dykes', 'dro', 'chiefin', 'dough', 'some', 'reason', 'comin', 'bleedin', 'wop', 'each', 'nova', 'benz', 'least', 'dropper', 'painted', 'peach', 'cobbler', 'need', 'prada', 'could', 'damn', 'reeboker', 'long', 'freak', 'proper', 'only', 'askin', 'halle', 'janet', 'toni', 'braxton', 'show', 'homie', 'action', 'wet', 'bone', 'whip', 'dropped', 'reaction', 'should', 'd', 'give', 'kidney', 'women', 'shine', 'ball', 'holler', 'os', 'million', 'low', 'an', 'album', 'shit', 'four', 'live', 'rich', 'poor', 'struggle', 'but', 'beef', 'talk', 'muzzle', 'pop', 'job', 'hustle', 'love', 'way', 'fluff', 'pot', 'coupe', 'pretty', 'cruise', 'city', 'baby', 'ass', 'fat', 'play', 'tag', 'half', 'fit', 'ya', 'mouth', 'sit', 'house', 'make', 'music', 'where', 'yeah', 'uptown', 'alright', 'forever', 'check', 'slapped', 'face', 'happened', 'mase', 'him', 'them', 'jewels', 'flash', 'good', 'if', 'paper', 'straight', 'cake', 'hurry', 'bake', 'so', 'send', 'upstate', 'week', 'out', 'studio', 'streets', 'fuckin', 'being', 'aggie', 'hell', 'pattie', 'labelle', 'vexed', 'will', 'shells', 'ugly', 'moms', 't', 'v', 'leave', 'alone']"
1997,60,58,"['hitched', 'ride', 'with', 'vending', 'machine', 'repair', 'man', 'said', 'down', 'this', 'more', 'than', 'twice', 'intellectualism', 'never', 'there', 'but', 'brochure', 'looks', 'nice', 'got', 'daughter', 'calls', 'easter', 'she', 'born', 'tuesday', 'night', 'just', 'wondering', 'feel', 'so', 'alone', 'stranger', 'my', 'own', 'life', 'see', 'sheryl', 'crow', 'live', '$', '78', 'bridge', 'swimmin', 'sea', 'of', 'anarchy', 'livin', 'coffee', 'and', 'nicotine', 'wonderin', 'if', 'things', 'seen', 'real', '1']"
1997,61,155,"['want', 'everybody', 'b', 'girl', 'stance', 'floor', 'fellas', 'wan', 'na', 'dance', 'good', 'understood', 'would', 'scheming', 'bodyguard', 'booty', 'scarred', 'veteran', 'which', 'means', 'too', 'long', 'days', 'thin', 'way', 'when', 'putting', 'homies', 'baddest', 'bitch', 'side', 'town', 'flow', 'butterfly', 'sting', 'bee', 'spectacular', 'c', 'go', 'broke', 'never', 'giving', 'less', 'lots', 'years', 'at', 'request', 'rhyme', 'bite', 'dare', 'care', 'fly', ';', 'epitomy', 'supposed', 'fucking', 'every', 'time', 'drop', 'fuck', 'bullet', 'baby', 'took', 'spot', 'off', 'skin', 'breathe', 'lyte', 'everlasting', 'believe', 'shall', 'prevail', 'next', 'none', 'claiming', 'no', 'set', 'plan', 'brooklyn', 'where', 'resting', 'studio', 'city', 'fun', 'then', 'nah', 'wait', 'explain', 'wo', 'nature', 'or', 'not', 'have', 'arrived', 'live', 'showing', 'an', 'survive', 'crazy', 'captured', 'tactics', 'many', 'witnesses', 'can', 'ruffnecks', 'new', 'york', 'la', 'poor', 'george', '96', 'show', 'prove', 'ill', 'type', 'moves', 'out', 'please', 'kgb', 'ta', 'fat', 'rat', 'woman', 'land', 'goes', 'till', 'break', 'dawn', 'makes', 'liver', 'scuba', 'diver', 'chilling', 'pina', 'colada', 'kidada', 'hooked', 'tommy', 'lot', 'gear', 'everywhere', 'share', 'yeah', 'right', 'rather', 'kani', '5001', 'son', 'gets', 'catwalk', 'they', 'ever', 'better', 'crew', '1']"
1997,62,69,"['bachelor', 'looking', 'for', 'partner', 'someone', 'who', 'knows', 'how', 'without', 'even', 'falling', 'got', 'ta', 'compatible', 'takes', 'me', 'limits', 'girl', 'when', 'break', 'promise', 'that', 'wo', 'nt', 'wan', 'sitting', 'flossing', 'peeping', 'steelo', 'once', 'have', 'chance', 'things', 'would', 'body', 'every', 'single', 'portion', 'send', 'chills', 'spine', 'juices', 'flowing', 'thigh', 'gon', 'nasty', 'first', 'show', 'tell', 'till', 'tail', 'lurk', 'all', 'over', 'through', 'until', 'stream', 'jockey', 'team', 'ooooh', 'urban', 'in', 'aka', 'spoken', 'sick', 'of', 'being', 'alone', '42']"
1997,63,84,"['come', 'at', 'night', 'energy', 'comes', 'dark', 'side', 'light', 'vampires', 'roam', 'strut', 'rasta', 'suicide', 'poem', 'cross', 'faith', 'died', 'before', 'jesus', 'came', 'live', 'church', 'where', 'sleep', 'voodoo', 'dolls', 'search', 'for', 'ghosts', 'halls', 'sandals', 'snow', 'smile', 'wash', 'away', 'can', 'look', 'window', 'without', 'shadow', 'getting', 'way', '?', 'an', 'edge', 'charm', 'but', 'careful', 'i', 'm', 'arms', 'woke', 'screaming', 'aloud', 'prayer', 'secret', 'god', 'feed', 'off', 'our', 'fears', 'hold', 'back', 'tears', 'us', 'tantrum', 'know', 'all', 'grin', 'just', 'we', 'need', 'one', 'evening', 'thin', 'bridge', 'fucked', 'man', 'setting', 'razor', 'wire', 'shrine', 'ooh', '1']"
1997,64,59,"['standing', 'timeless', 'dream', 'light', 'mists', 'pale', 'amber', 'rose', 'lost', 'deep', 'cloud', 'heavenly', 'scent', 'touching', 'discovering', 'those', 'days', 'warm', 'rains', 'come', 'rushing', 'back', 'to', 'miles', 'windless', 'secret', 'moments', 'shared', 'heat', 'afternoon', 'out', 'stillness', 'soft', 'spoken', 'words', 'most', 'unbelievable', 'eyes', 'ever', 'seen', 'almost', 'melting', 'away', 'as', 'we', 'lay', 'there', 'under', 'sky', 'pure', 'white', 'stars', 'exotic', 'sweetness', 'magical', 'time', 'bridge', 'mmm', '3']"
1997,65,70,"['got', 'been', 'waiting', 'long', 'hear', 'truth', 'comes', 'as', 'no', 'surprise', 'at', 'see', 'cut', 'crap', 'we', 'through', 'mind', 'even', 'being', 'unkind', 'much', 'highbrow', 'marxist', 'ways', 'use', 'up', 'then', 'walk', 'away', 'boy', 'ca', 'when', 'saw', 'best', 'friend', 'yesterday', 'said', 'liked', 'from', 'start', 'wish', 'claim', 'same', 'always', 'knew', 'held', 'such', 'charming', 'handsome', 'think', 'finally', 'understand', 'in', 'genes', 'll', 'soon', 'find', 'out', 's', 'sure', 'why', 'did', 'this', 'bridge', 'they', 'spend', 'life', 'with', 'like', '24']"
1997,66,201,"['c', 'places', 'faces', 'things', 'never', 'thinking', 'peeped', 'must', 'drinking', 'smoking', 'pretending', 'locin', 'broken', 'open', 'timmy', 'diploma', 'jimmy', 'tamikra', 'around', 'corner', 'took', 'her', 'first', 'hit', 'pipe', 'shot', 'ran', 'money', 'heard', 'was', 'funny', 'who', 'dummy', '?', 'lost', 'hustler', 'ass', 'replaced', 'buster', 'though', 'ca', 'trust', 'hummers', 'dusters', 'because', 'act', 'mo', 'uh', 'go', 'preach', 'believe', 'reach', 'mind', 'prepared', 'leek', 'ratt', 'more', 'temptation', 'faith', 'livin', 'man', 'swept', 'feet', 'boy', 'ak', 'situation', 'twisted', 'lifted', 'take', 'care', 'handle', 'business', 'too', 'serious', 'pay', 'close', 'attention', 'caught', 'slippin', 'come', 'play', 'heart', 'run', 'faster', 'later', 'start', 'd', 'fool', 'surrender', 'contender', 'sinner', 'winner', 'matter', 'rag', 'color', 'deep', 'brothers', 'regardless', 'somebody', 'still', 'ima', 'scuffle', 'struggle', 'breathless', 'weak', 'strived', 'whole', 'mountain', 'peak', 'always', 'reaching', 'sure', 'grab', 'on', 'waiting', 'sounds', 'bumping', 'ps', 'pookie', 'loosen', 'them', 'how', 'feelin', 'sake', 'oh', 'want', 'hear', 'busy', 'tryna', 'stack', 'jones', 'takin', 'advantage', 'realest', 'knowing', 'longest', 'missing', 'good', 'thing', 'gone', 'could', 'have', 'built', 'empire', 'not', 'jealousy', 'divides', 'prefer', 'eyes', 'shut', 'till', 'right', 'involved', 'desire', 'hold', 'head', 'high', 'poor', 'righteous', 'strife', 'problems', 'endless', 'at', 'despair', 'ourselves', 'together', 'feel', 'out', 'back', 'nothing', 'worse', 'quitter', 'face', 'responsibility', 'wrap', 'pity', 'turn', 'ambition', 'vehicle', 'drive', 'stop', 'side', 'as', 'walk', 'road', 'destiny', 'comes', 'choose', 'which', 'shall', 'wide', 'crooked', 'straight', 'narrow', 'voice', 'stand', 'lie', 'listen', 'song', 'sing', '4']"
1997,67,45,"['reach', 'stars', 'pull', 'one', 'down', 'shine', 'on', 'heart', 'so', 'truth', 'that', 'inside', 'is', 'everything', 'seems', 'but', 'now', 'find', 's', 'only', 'dreams', 'will', 'king', 'even', 'take', 'as', 'queen', 'no', 'other', 'way', 'our', 'rule', 'kingdom', 'we', 'made', 'til', 'then', 'fool', 'wishing', 'eric', 'clapton', 'live', '$', '144', '3']"
1997,68,100,"['every', 'thing', 'have', 'on', 'with', 'elaine', 'shawna', 'dawna', 'lem', 'phones', 'when', 'click', 'quit', 'think', 'stupid', 'blind', 'something', 'right', 'fixing', 'broke', 'long', 'ago', 'nobody', 'locked', 'mall', 'ok', 'then', 'lavall', 'yesterday', 'jay', 'so', 'new', 'boyfriend', 'how', 'come', 'best', 'friend', 'told', 'dude', 'ken', 'whatever', 'better', 'together', 'whenever', 'lie', 'like', 'mary', 'j', 'not', 'gon', 'hey', 'bet', 'ready', 'ta', 'store', 'perfect', 'example', 'fittin', 'pampers', 'well', 'while', 'ya', 'milk', 'if', 'hurry', 'imma', 'been', 'done', 'dipped', 'oh', 'can', 'save', 'drama', 'feeling', 'going', 'really', 'polite', 'shut', 'keep', 'quiet', 'of', 'need', 'giving', 'kid', 'one', 'too', 'named', 'chris', 'trippin', 'smell', 'junk', 'talk', 'forget', 'love', 'agee', 'hell', 'pressure', 'uh', 'jd', 'he']"
1997,69,31,"['tubthumping', 'spoken', 'interlude', 'from', 'brassed', 'off', 'truth', 'is', 'music', 'does', '?', 'bollocks', '!', 'not', 'compared', 'to', 'how', 'people', 'matter', 'oh', 'do', 'nt', 'cry', 'for', 'next', 'door', 'neighbour', 'horn', 'solo', 'instrumental', '10']"
1997,70,51,"['m', 'looking', 'over', 'skyline', 'loud', 'quiet', 'nights', 'mist', 'crime', 'next', 'door', 'happiness', 'lives', 'sorrow', 'signals', 'solution', 'sky', 'sleeping', 'awake', 'fear', 'are', 'drowning', 'their', 'tears', 'land', 'will', 'have', 'hero', 'even', 'bridge', 'yet', 'middle', 'stormy', 'weather', 'stumble', 'fall', 'know', 'that', 'offers', 'shelter', 'ohh', 'whoa', 'set', 'come', 'on', 'tell', 'see', 'yes', 'dom', 'sing', '1']"
1997,71,54,"['shawn', 'me', 'secrets', 've', 'never', 'a', 'nervous', 'yet', 'oh', 'comfortable', 'image', 'drank', 'wine', 'taste', 'mine', 'kissed', 'lips', 'body', 'slip', 'there', 'no', 'planning', 'special', 'very', 'innocent', 'talked', 'memories', 'favorite', 'fantasies', 'visions', 'deep', 'right', 'by', 'fireside', 'candlelight', 'incredible', 'started', 'explode', 'bridge', 'sunlight', 'roses', 'scent', 'calms', 'heart', 'sight', 'fall', 'apart', 'moonlight', 'things', 'notice', 're', 's', 'comes', '1']"
1997,72,68,"['ladies', 'gentlemen', 'x7', 'like', 'move', 'give', 'welcome', 'big', 'show', 'so', 'brother', 'bump', 'some', 'oh', 'old', 'tootsie', 'roll', 'x3', 'defense', 'f', 't', 'n', 'while', 'feet', 'are', 'stomping', 'pumping', 'here', 'crowd', 'jumping', 'little', 'more', 'going', 'cause', 'where', 'll', 'find', 'if', 'x2', 'nt', 'place', 'booty', 'tonight', 'make', 'passes', '25', 'breaks', 'number', 'tackles', 'he', 'could', 'our', 'because', 'today', 'will', 'put', 'away', 'everybody', 'now', 'they', 'have', 'everything', 'young', 'men', 'enjoy', 'can', 'hang', 'with']"
1997,73,168,"['artist', 'heavy', 'album', 'song', 'what', 'deal', 'this', 'lust', 'going', 'appeal', 'physique', 'extra', 'ill', 'sun', 'sweet', 'dress', 'kill', 'open', 'token', 'smokin', 'jacuzzi', 'bubble', 'bath', 'laughin', 'joking', 'candle', 'light', 'talking', 'about', 'how', 'ex', 'fight', 'tropical', 'sight', 'beach', 'sand', 'white', 'listen', 'seafood', 'dishes', 'wine', 'cooler', 'champagne', 'wishes', 'head', 'riches', 'our', 'loveable', 'hugeable', 'long', 'm', 'around', 'down', 'ever', 'trouble', 'want', 'body', 'way', 'touch', 'take', 'slowly', 'heaven', 'hold', 'spend', 'quality', 'face', 'haircut', 'hally', 'design', 'keep', 'day', 'laced', 'gear', 'makeup', 'but', 'should', 'see', 'her', 'wake', 'never', 'brake', 'shop', 'till', 'drop', 'cause', 'cream', 'dont', 'stop', 'buy', 'bunch', 'of', 'outfits', 'look', 'overweight', 'loving', 'mc', 'rub', 'gently', 'c', 'ceo', 'o', 'pee', 'mac', 'similar', 'gold', 'flex', 'feelme', 'creeping', 'room', 'late', 'at', 'night', 'hell', 'get', 'tonight', 'ear', 'tight', 'why', 'caught', 'hype', 'biggie', 'baby', 'then', 'job', 'mad', 'income', 'hand', 'new', 'yorkers', 'wish', 'represent', 'from', '24', '7', 'one', 'sweating', 'no', 'question', 'nt', 'less', 'than', 'sexually', 'best', 'confess', 'hooked', 'phonics', 'weed', 'heads', 'chronic', 'now', 'sit', 'give', 'more', 'demi', 'plenty', 'compare', 'swear', 'even', 'steal', 'walk', 'talk', 'kiss', 'bless', 'undress', 'caress', 'repeat', 'until', 'fade']"
1997,74,74,"['off', 'like', 'seen', 'just', 'finished', 'having', 'm', 'be', 'swayze', 'stand', 'lover', 'being', 'say', 'um', 'hum', 'that', 've', 'pimpin', 'mr', 'baller', 'tricking', 'make', 'girl', 'crazy', 'understand', 'left', 'ay', 'it', 'rap', 'timbaland', 'uhh', 'ridin', 'through', 'hood', 'want', 'buy', 'playa', 'haters', 'got', 'ta', 'hide', 'nowhere', 'brothers', 'actin', 'pass', '380', 'chillin', 'in', 'precious', 'white', 'sands', 'here', 's', 'plan', 'charter', 'plane', 'amsterdam', 'spend', 'whole', 'buncha', 'woke', 'up', 'dank', 'listenin', 'ya', '2', 'bridge', 'timberland', 'whatcha', 'when', 'come', 'for', 'aight', 'out']"
1997,75,272,"['stuff', 'future', 'whatever', 'rain', 'sense', 'humor', 'able', 'bullshit', 'remember', 'mmm', 'ya', 'head', 'lifestyles', 'close', 'captioned', 'addicted', 'fatal', 'attractions', 'actions', 'played', 'midst', 'mashin', 'fairy', 'tales', 'young', 'male', 'stranded', 'land', 'hell', 'jail', 'crack', 'sales', 'hustlers', 'hardly', 'think', 'culture', 'or', 'repercussions', 'while', 'backstabbin', 'vultures', 'sellin', 'material', 'wishes', 'fast', 'cars', 'bitches', 'wishin', 'live', 'legend', 'immortalized', 'why', 'shed', 'tears', 'sympathy', 'years', 'were', 'spent', 'buryin', 'peers', 'cemetary', 'here', 'message', 'newborns', 'waitin', 'breathe', 'if', 'believe', 'then', 'achieve', 'at', 'against', 'odds', 'though', 'carry', 'projects', 'lights', 'seeds', 'follow', 'protect', 'essence', 'born', 'less', 'precious', '&', 'what', 'lookin', 'sad', 'nothin', 'worried', 'about', 'doubt', 'next', 'generation', 'open', 'story', 'blaze', 'blunts', 'slowly', 'phrases', 'wrote', 'walk', 'days', 'often', 'wish', 'everyone', 'dreamer', 'have', 'ever', 'seen', 'who', 'was', 'strong', 'game', 'overlookin', 'his', 'tomorrows', 'finally', 'memories', 'feelin', 'turnin', 'circles', 'dealin', 'cocaine', '9th', 'grade', 'too', 'hassles', 'local', 'survivin', 'strain', 'man', 'without', 'drive', 'him', 'insane', 'stuck', 'inside', 'ghetto', 'fantasy', 'when', 'reality', 'chains', 'had', 'dream', 'wealthy', 'makin', 'big', 'over', 'football', 'chose', 'cook', 'raw', 'would', 'take', 'did', 'after', 'thankin', 'god', 'blessin', 'child', 'gots', 'collect', 'unloading', 'witness', 'furious', 'speeds', 'unanswered', 'questions', 'stressin', 'curious', 'g', 'backstabbed', 'bleedin', 'crooked', 'laced', 'weed', 'learnin', 'duckin', 'stray', 'bullets', 'hot', 'burnin', 'inhale', 'sherm', 'smoke', 'visualize', 'flames', 'will', 'smothered', 'by', 'own', 'strange', 'whispers', 'cowards', 'conversate', 'so', 'quick', 'diss', 'takin', 'feds', 'desperate', 'hopes', 'd', 'get', 'hit', 'give', 'plenty', 'centuries', 'forgive', 'sins', 'since', 'entered', 'penitentiaries', 'best', 'revenge', 'friends', '\\x96', 'military', 'minded', 'soldiers', 'blindly', 'tryin', 'find', 'jehovah', 'somebody', 'lost', 'crazy', 'scared', 'drop', 'seed', 'cursed', 'babies', 'maybe', 'niggas', 'feel', 'embrace', 'words', 'bridge', 'moment', 'silence', 'let', 'pray', 'journey', 'into', 'outerspace', 'angels', 'lead', 'way', 'families', 'made', 'shine', 'safe', 'homies', 'passed', 'away', 'greet', 'pass', 'gates', 'headed', 'tunnel', 'light', 'hope', 'leads', 'eternal', 'say', 'homie', 'pac', 'need', 'woooo', 'come', '36']"
1997,76,70,"['whats', 'whispering', 'words', 'shoulder', 'oooh', 'ca', 'hear', 'before', 'reply', 'temperature', 'rise', 'then', 'like', 'disappear', 'd', 'rendezvous', 'there', 'in', 'an', 'hour', 'still', 'wet', 'from', 'shower', 'called', 'feeling', 'right', 'nowhere', 'rub', 'back', 'massage', 'shoulders', 'can', 'crib', 'dinner', 'candlelight', 'watch', 'tv', 'play', 'cd', 'pray', 'wearing', 'victoria', 'secrets', 'oh', 'blows', 'my', 'mind', 'now', 'should', 'bring', 'strawberries', 'thinking', 'or', 'honey', 'for', 'toes', 'aroused', 'click', 'cable', 'put', 'slow', 'jam', 'montell', 'is', 'try', 'no', 'where', 'until', 'fade']"
1997,77,62,"['house', 'knocking', 'late', 'night', 'mouth', 'words', 'are', 'right', 'pay', 'price', 'deep', 'inside', 'hides', 'car', 'go', 'driving', 'around', 'parts', 'of', 'herself', 'bring', 'heart', 'hammer', 'vise', 'do', 'think', 'twice', 'bridge', 've', 'gone', 'how', 'would', 'get', 'place', 'remember', 'forget', 'lead', 'path', 'be', 'tenderness', 'air', 'just', 'enough', 'so', 'know', 'really', 'then', 'look', 'smile', 'eyes', 'want', 'need', 'always', 'stay', 'away', 'see', 'bruce', 'springsteen', 'live', '$', '56', '6']"
1997,78,26,"['this', 'of', 'mine', 'verse', 'be', 'cold', 'when', 'everything', 'inside', 'shared', 'with', 'take', 'from', 'brought', 'pleasure', 'bring', 'misery', 'please', 'do', 'whoa', 'bridge', 'no', 'they', 'but', 'told', '12']"
1997,79,39,"['click', 'here', 'read', 'explanation', 'feed', 'babies', 'who', 'ca', 'get', 'enough', 'eat', 'shoe', 'children', 'with', 'no', 'shoes', 'their', 'feet', 'house', 'livin', 'street', 'there', 'solution', 'see', 'live', '$', '40', 'bridge', 'ooh', 'hey', 'rhythm', 'sky', 'full', 'only', 'some', 'is', 'crazy', '?', '3']"
1997,80,170,"['heheheh', 'hahh', 'yeahhh', 'momma', 'miss', 'ivana', 'usually', 'rock', 'prada', 'sometimes', 'gabbana', 'riches', 'gabor', 'demi', 'moore', 'prince', 'diane', 'all', 'them', 'rich', 'bitches', 'pump', 'hummer', 'summer', 'follow', 'e', 'class', 'goggles', 'model', 'clique', 'stroll', 'tell', 'em', 'roll', 'cruise', 'control', 'nuthin', 'woman', 'better', 'than', 'berettas', 'amarettas', 'butter', 'leathers', 'mad', 'cheddars', 'chillin', 'benz', 'ami', 'gos', 'tryin', 'nigga', 'pe', 'sos', 'so', 'same', 'chick', 'wan', 'lick', 'twat', 'hit', 'spot', 'not', 'test', 'punani', 'donny', 'hey', 'front', 'smack', 'wo', 'work', 'middle', 'plus', 'thing', 'too', 'grab', 'scream', 'best', 'now', 'watch', 'mama', 'dick', 'jaw', 'crazy', 'name', 'okay', 'before', 'nut', 'ima', 'dribble', 'butt', 'cheeks', 'wiggle', 'giggle', 'drinkin', 'babies', 'cracks', 'mercedes', 'act', 'shady', '380', '{', 'gun', 'cocks', '}', 'raven', 'oohwee', 'see', 'freak', 'adina', 'fade', 'rhinoceros', 'of', 'rap', 'pussy', 'preposterous', 'hah', 'at', 'one', 'cleopatra', 'diggin', 'stash', 'think', 'gon', 'fuck', 'quickie', 'gim', 'loot', 'mac', '11', 'shoot', 'game', 'sweet', 'john', 'paul', 'peeps', 'should', 'compete', 'wet', 'forget', 'sweat', 'd', 'ya', 'cum', 'smooth', 'bitch', 'ballin', 'drive', 'by', 'callin', 'know', 'kickin', 'old', 'makin', 'hits', 'platinum', 'gold', 'stay', 'draped', 'diamonds', 'pearls', 'beside', 'every', 'boys', 'as', 'proceed', 'need', 'continue', 'hahaha', '3']"
